2023 C2H2+    HCN               H2C3N+   H                  1.30e-10    0.00       0.0M   1041000A8002
2024 C2H2+    HNC               HCNH+    C2H                2.30e-10    0.00       0.0L   1041000C    
2025 C2H2+    C2H3              H2C3H+   CH2                3.30e-10    0.00       0.0L   1041000CHL89
2026 C2H2+    C2H3              C4H3+    H2                 3.30e-10    0.00       0.0L   1041000CHL89
2027 C2H2     C2H3+             C4H3+    H2                 7.20e-10    0.00       0.0M   1041000A8012
2028 C2H2+    C2H4              C4H5+    H                  2.80e-10    0.00       0.0L   1041000CHL89
2029 C2H2     C2H4+             C4H5+    H                  1.04e-10    0.00       0.0M   1041000AGI90
2030 C2H2+    C2H4              H2C3H+   CH3                5.20e-10    0.00       0.0L   1041000CHL89
2031 C2H2     C2H4+             H2C3H+   CH3                1.14e-09    0.00       0.0M   1041000AGI90
2032 C2H2+    Si                SiC2H+   H                  2.00e-10    0.00       0.0L   1041000CHM89
2033 C2H2     Si+               SiC2H+   H                  2.50e-10    0.00       0.0M   1041000ABO90
2034 C2H2+    Si                SiC2+    H2                 2.00e-10    0.00       0.0L   1041000CHM89
2035 C2H2+    HCO               CO       C2H3+              3.70e-10    0.00       0.0L   1041000C    
2036 C2H2     HCO+              CO       C2H3+              1.40e-09    0.00       0.0M   1041000A7713
2037 C2H2     HN2+              N2       C2H3+              1.41e-09    0.00       0.0M   1041000A7713
2038 C2H2     C2H5+             C3H3+    CH4                6.65e-11    0.00       0.0M   1041000A7712
2039 C2H2     C2H5+             C4H5+    H2                 1.22e-10    0.00       0.0M   1041000A7712
2040 C2H2+    P                 HC2P+    H                  1.00e-09    0.00       0.0L   1041000CMI91
2041 C2H2     P+                HC2P+    H                  1.24e-09    0.00       0.0M   1041000ASM89
2042 C2H2     PH+               PC2H2+   H                  1.30e-09    0.00       0.0M   1041000ASM89
2043 C2H2+    S                 C2S+     H2                 1.00e-09    0.00       0.0L   1041000CSY92
2044 C2H2+    S                 HC2S+    H                  1.00e-09    0.00       0.0L   1041000CSY92
2045 C2H2     S+                HC2S+    H                  9.50e-10    0.00       0.0M   1041000CSA88
2046 C2H2+    SiH4              Si+      C2H4     H2        6.60e-11    0.00       0.0M   1041000B7428
2047 C2H2+    SiH4              SiH+     C2H5               4.40e-11    0.00       0.0M   1041000B7428
2048 C2H2+    SiH4              SiH2+    C2H4               1.65e-10    0.00       0.0M   1041000B7428
2049 C2H2+    SiH4              SiH3+    C2H3               7.26e-10    0.00       0.0M   1041000B7428
2050 C2H2     PH2+              PC2H2+   H2                 1.40e-09    0.00       0.0M   1041000ASM89
2051 C2H2     PH3+              PC2H3+   H2                 5.80e-10    0.00       0.0M   1041000ASM89
2052 C2H2+    H2S               HS       C2H3+              4.60e-11    0.00       0.0M   1041000A7714
2053 C2H2+    H2S               H3S+     C2H                4.60e-11    0.00       0.0M   1041000A7714
2054 C2H2     C3+               C5H+     H                  6.00e-10    0.00       0.0L   1041000C    
2055 C2H2+    C3H               C5H+     H2                 1.75e-09    0.00       0.0L   1041000CHL89
2056 C2H2+    C3H               C5H2+    H                  1.75e-09    0.00       0.0L   1041000CHL89
2057 C2H2     C3H+              C5H2+    H                  3.00e-10    0.00       0.0M   1041000A8304
2058 C2H2     C2N+              C3H+     HCN                8.00e-10    0.00       0.0M   1041000A8301
2059 C2H2     C2N+              HC4N+    H                  2.00e-10    0.00       0.0M   1041000A8301
2060 C2H2+    C3H2              C5H3+    H                  1.30e-09    0.00       0.0L   1041000CHL89
2061 C2H2+    H2CCC             C5H3+    H                  1.30e-09    0.00       0.0L   1041000CHL89
2062 C2H2     C3H2+             C5H3+    H                  5.50e-10    0.00       0.0M   1041000A8501
2063 C2H2+    C3H2              C5H2+    H2                 7.00e-10    0.00       0.0L   1041000CHL89
2064 C2H2+    H2CCC             C5H2+    H2                 7.00e-10    0.00       0.0L   1041000CHL89
2065 C2H2+    C3H3              C5H3+    H2                 1.00e-09    0.00       0.0L   1041000CHL89
2066 C2H2+    C3H3              C5H4+    H                  1.00e-09    0.00       0.0L   1041000CHL89
2067 C2H2     C3H3+             C5H3+    H2                 1.10e-09    0.00       0.0M   1041000B8712
2068 C2H2+    C3H4              C5H4+    H2                 5.00e-10    0.00       0.0L   1041000CHL89
2069 C2H2+    C3H4              C5H5+    H                  5.00e-10    0.00       0.0L   1041000CHL89
2070 C2H2     C3H4+             C5H5+    H                  4.90e-10    0.00       0.0M   1041000A8501
2071 C2H2     HCO2+             CO2      C2H3+              1.37e-09    0.00       0.0M   1041000A7713
2072 C2H2+    C4H               C6H2+    H                  1.00e-09    0.00       0.0L   1041000CHL89
2073 C2H2     C4H+              C6H2+    H                  1.50e-09    0.00       0.0L   1041000CHL89
2074 C2H2+    C4H               C6H+     H2                 1.00e-09    0.00       0.0L   1041000CHL89
2075 C2H2+    C4H2              C6H2+    H2                 1.00e-17    0.00       0.0L   1041000CHL89
2076 C2H2+    C4H2              C6H3+    H                  1.40e-10    0.00       0.0M   1041000ADF86
2077 C2H2     C4H2+             C6H3+    H                  7.00e-12    0.00       0.0L   1041000CHL89
2078 C2H2     C4H4+             C6H4+    H2                 1.20e-11    0.00       0.0L   10  300AMS99
2079 C2H2     C4H4+             C6H5+    H                  9.00e-11    0.00       0.0L   10  300AMS99
2080 C2H2     SiC2H+            SiC4H+   H2                 2.00e-11    0.00       0.0M   1041000ABO90
2081 C2H2+    C5H               C7H+     H2                 1.75e-09    0.00       0.0L   1041000CHL89
2082 C2H2+    C5H               C7H2+    H                  1.75e-09    0.00       0.0L   1041000CHL89
2083 C2H2     C4N+              C5H+     HCN                8.00e-10    0.00       0.0M   1041000ABW87
2084 C2H2+    C5H2              C7H2+    H2                 1.00e-09    0.00       0.0L   1041000CHL89
2085 C2H2     C5H2+             C7H2+    H2                 3.00e-10    0.00       0.0L   1041000CHL89
2086 C2H2+    C5H2              C7H3+    H                  1.00e-09    0.00       0.0L   1041000CHL89
2087 C2H2     C5H2+             C7H3+    H                  7.00e-10    0.00       0.0L   1041000CHL89
2088 C2H2+    C6H               C8H+     H2                 1.20e-09    0.00       0.0L   1041000CHL89
2089 C2H2+    C6H               C8H2+    H                  1.20e-09    0.00       0.0L   1041000CHL89
2090 C2H2+    C6H2              C8H2+    H2                 5.00e-10    0.00       0.0L   1041000CHL89
2091 C2H2+    C6H2              C8H3+    H                  5.00e-10    0.00       0.0L   1041000CHL89
2092 C2H2+    C7H               C9H+     H2                 2.00e-09    0.00       0.0L   1041000CHL89
2093 C2H2+    C7H               C9H2+    H                  2.00e-09    0.00       0.0L   1041000CHL89
2094 C2H2+    C7H2              C9H2+    H2                 1.00e-09    0.00       0.0L   1041000CHL89
2095 C2H2     C7H2+             C9H2+    H2                 3.00e-10    0.00       0.0L   1041000CHL89
2096 C2H2+    C7H2              C9H3+    H                  1.00e-09    0.00       0.0L   1041000CHL89
2097 C2H2     C7H2+             C9H3+    H                  7.00e-10    0.00       0.0L   1041000CHL89
2098 HCN+     HCN               HCNH+    CN                 1.60e-09    0.00       0.0M   1041000A8101
2099 HCN+     HNC               HCNH+    CN                 1.00e-09    0.00       0.0L   1041000C    
2100 HCN      C2H3+             HCNH+    C2H2               2.90e-09    0.00       0.0M   1041000A8011
2101 HNC      C2H3+             HCNH+    C2H2               2.90e-09    0.00       0.0L   1041000C    
2102 HCN+     CO                HCO+     CN                 1.40e-10    0.00       0.0M   1041000A8101
2103 HCN      Si+               SiNC+    H                  1.40e-12    0.00       0.0M   1041000ABO90
2104 HNC      Si+               SiNC+    H                  1.00e-09    0.00       0.0L   1041000CHM89
2105 HCN+     HCO               HCNH+    CO                 3.70e-10    0.00       0.0L   1041000C    
2106 HCN+     HCO               H2CO+    CN                 3.70e-10    0.00       0.0L   1041000C    
2107 HCN      HCO+              HCNH+    CO                 3.10e-09    0.00       0.0M  205  565A8512
2108 HNC      HCO+              HCNH+    CO                 3.10E-09     .00        .0L   1041000C    
2109 HCN      HN2+              HCNH+    N2                 3.20E-09     .00        .0M   1041000A7605
2110 HNC      HN2+              HCNH+    N2                 3.20E-09     .00        .0L   1041000C    
2111 HCN      C2H5+             C2H4     HCNH+              2.70E-09     .00        .0M   1041000A8011
2112 HNC      C2H5+             C2H4     HCNH+              2.70E-09     .00        .0L   1041000C    
2113 HCN+     H2CO              H3CO+    CN                 1.00E-09     .00        .0L   1041000C    
2114 HCN      H2CO+             HCO      HCNH+              1.40E-09     .00        .0M   1041000A7701
2115 HNC      H2CO+             HCO      HCNH+              1.40E-09     .00        .0L   1041000C    
2116 HCN      HNO+              NO       HCNH+              9.90e-10    0.00       0.0L   1041000C    
2117 HNC      HNO+              NO       HCNH+              9.90e-10    0.00       0.0L   1041000C    
2118 HCN      H3CO+             H2CO     HCNH+              1.30e-09    0.00       0.0M   1041000A7814
2119 HNC      H3CO+             H2CO     HCNH+              1.30e-09    0.00       0.0L   1041000C    
2120 HCN+     S                 HS+      CN                 5.70e-10    0.00       0.0L   1041000C    
2121 HCN      O2H+              O2       HCNH+              9.70e-10    0.00       0.0L   1041000C    
2122 HNC      O2H+              O2       HCNH+              9.70e-10    0.00       0.0L   1041000C    
2123 HCN      HS+               S        HCNH+              8.60e-10    0.00       0.0M   1041000A8401
2124 HNC      HS+               S        HCNH+              8.60e-10    0.00       0.0L   1041000C    
2125 HCN      H3S+              H2S      HCNH+              1.50e-09    0.00       0.0M   1041000A7809
2126 HNC      H3S+              H2S      HCNH+              1.50e-09    0.00       0.0L   1041000C    
2127 HCN+     CO2               HCO2+    CN                 2.10e-10    0.00       0.0M   1041000A8101
2128 C2H3+    C2H3              C2H5+    C2H                5.00e-10    0.00       0.0L   1041000C    
2129 C2H3+    C2H3              C3H3+    CH3                5.00e-10    0.00       0.0L   1041000C    
2130 C2H3     C2H4+             C2H5+    C2H2               5.00e-10    0.00       0.0L   1041000C    
2131 C2H3+    Si                SiC2H+   H2                 2.00e-10    0.00       0.0L   1041000CHM89
2132 C2H3+    Si                SiC2H2+  H                  2.00e-10    0.00       0.0L   1041000CHM89
2133 C2H3     Si+               SiC2H2+  H                  1.00e-09    0.00       0.0L   1041000CHM89
2134 C2H3     HCO+              C2H4+    CO                 1.40e-09    0.00       0.0L   1041000C    
2135 C2H3+    S                 HC2S+    H2                 1.00e-09    0.00       0.0L   1041000CMH90
2136 C2H3     S+                HC2S+    H2                 1.00e-09    0.00       0.0L   1041000CMH90
2137 C2H3+    H2S               H3S+     C2H2               1.60e-09    0.00       0.0M   1041000AGI90
2138 C2H3+    C3H               C3H2+    C2H2               1.00e-09    0.00       0.0L   1041000CHL89
2139 C2H3+    C3H               C5H2+    H2                 1.00e-09    0.00       0.0L   1041000CHL89
2140 C2H3+    C3H               C5H3+    H                  1.00e-09    0.00       0.0L   1041000CHL89
2141 C2H3+    C3H2              C3H3+    C2H2               8.00e-10    0.00       0.0L   1041000CHL89
2142 C2H3+    H2CCC             H2C3H+   C2H2               8.00e-10    0.00       0.0L   1041000CHL89
2143 C2H3+    C3H2              C5H4+    H                  8.00e-10    0.00       0.0L   1041000CHL89
2144 C2H3+    H2CCC             C5H4+    H                  8.00e-10    0.00       0.0L   1041000CHL89
2145 C2H3     C3H2+             C5H4+    H                  6.00e-10    0.00       0.0L   1041000CHL89
2146 C2H3+    C3H2              C5H3+    H2                 8.00e-10    0.00       0.0L   1041000CHL89
2147 C2H3+    H2CCC             C5H3+    H2                 8.00e-10    0.00       0.0L   1041000CHL89
2148 C2H3     C3H2+             C5H3+    H2                 6.00e-10    0.00       0.0L   1041000CHL89
2149 C2H3+    C3H3              C3H4+    C2H2               1.00e-09    0.00       0.0L   1041000CHL89
2150 C2H3+    C3H3              C5H4+    H2                 1.00e-09    0.00       0.0L   1041000CHL89
2151 C2H3     C3H3+             C5H4+    H2                 1.50e-09    0.00       0.0L   1041000CHL89
2152 C2H3     H2C3H+            C5H4+    H2                 1.50e-09    0.00       0.0L   1041000CHL89
2153 C2H3+    C3H3              C5H5+    H                  1.00e-09    0.00       0.0L   1041000CHL89
2154 C2H3+    C3H4              C3H5+    C2H2               5.00e-10    0.00       0.0L   1041000CHL89
2155 C2H3+    C3H4              C5H5+    H2                 5.00e-10    0.00       0.0L   1041000CHL89
2156 C2H3+    C4H               C6H2+    H2                 4.00e-10    0.00       0.0L   1041000CHL89
2157 C2H3+    C4H               C6H3+    H                  4.00e-10    0.00       0.0L   1041000CHL89
2158 C2H3     C4H+              C6H3+    H                  2.00e-09    0.00       0.0L   1041000CHL89
2159 C2H3+    C4H               C4H2+    C2H2               4.00e-10    0.00       0.0L   1041000CHL89
2160 C2H3+    C4H2              C6H3+    H2                 3.00e-10    0.00       0.0L   1041000CHL89
2161 C2H3     C4H2+             C6H3+    H2                 3.00e-10    0.00       0.0L   1041000CHL89
2162 C2H3+    C4H2              C4H3+    C2H2               3.00e-10    0.00       0.0L   1041000CHL89
2163 C2H3+    C4H2              C6H4+    H                  3.00e-10    0.00       0.0L   1041000CHL89
2164 C2H3     C4H2+             C6H4+    H                  1.20e-09    0.00       0.0L   1041000CHL89
2165 C2H3+    HC3N              H2C3N+   C2H2               3.80e-09    0.00       0.0M   1041000A8518
2166 C2H3     C4H3+             C6H4+    H2                 5.00e-10    0.00       0.0L   1041000CHL89
2167 C2H3     C4H3+             C6H5+    H                  5.00e-10    0.00       0.0L   1041000CHL89
2168 C2H3+    C5H               C5H2+    C2H2               1.00e-09    0.00       0.0L   1041000CHL89
2169 C2H3+    C5H               C7H2+    H2                 1.00e-09    0.00       0.0L   1041000CHL89
2170 C2H3+    C5H               C7H3+    H                  1.00e-09    0.00       0.0L   1041000CHL89
2171 C2H3+    C5H2              C7H3+    H2                 8.00e-10    0.00       0.0L   1041000CHL89
2172 C2H3     C5H2+             C7H3+    H2                 8.00e-10    0.00       0.0L   1041000CHL89
2173 C2H3+    C5H2              C5H3+    C2H2               8.00e-10    0.00       0.0L   1041000CHL89
2174 C2H3+    C5H2              C7H4+    H                  8.00e-10    0.00       0.0L   1041000CHL89
2175 C2H3     C5H2+             C7H4+    H                  4.00e-10    0.00       0.0L   1041000CHL89
2176 C2H3+    C6H               C6H2+    C2H2               5.00e-10    0.00       0.0L   1041000CHL89
2177 C2H3+    C6H               C8H2+    H2                 5.00e-10    0.00       0.0L   1041000CHL89
2178 C2H3+    C6H               C8H3+    H                  5.00e-10    0.00       0.0L   1041000CHL89
2179 C2H3+    C6H2              C6H3+    C2H2               3.00e-10    0.00       0.0L   1041000CHL89
2180 C2H3+    C6H2              C8H3+    H2                 3.00e-10    0.00       0.0L   1041000CHL89
2181 C2H3     C6H2+             C8H3+    H2                 8.00e-10    0.00       0.0L   1041000CHL89
2182 C2H3+    C6H2              C8H4+    H                  3.00e-10    0.00       0.0L   1041000CHL89
2183 C2H3     C6H2+             C8H4+    H                  4.00e-10    0.00       0.0L   1041000CHL89
2184 C2H3+    C6H6              C6H7+    C2H2               1.60e-09    0.00       0.0M   10  300AMS99
2185 C2H3+    C7H               C7H2+    C2H2               1.10e-09    0.00       0.0L   1041000CHL89
2186 C2H3+    C7H               C9H2+    H2                 1.10e-09    0.00       0.0L   1041000CHL89
2187 C2H3+    C7H               C9H3+    H                  1.10e-09    0.00       0.0L   1041000CHL89
2188 C2H3+    C7H2              C7H3+    C2H2               8.00e-10    0.00       0.0L   1041000CHL89
2189 C2H3+    C7H2              C9H3+    H2                 8.00e-10    0.00       0.0L   1041000CHL89
2190 C2H3     C7H2+             C9H3+    H2                 8.00e-10    0.00       0.0L   1041000CHL89
2191 C2H3+    C7H2              C9H4+    H                  8.00e-10    0.00       0.0L   1041000CHL89
2192 C2H3     C7H2+             C9H4+    H                  4.00e-10    0.00       0.0L   1041000CHL89
2193 CO       HN2+              HCO+     N2                 8.80e-10    0.00       0.0M   1041000A8006
2194 CO+      H2CO              HCO+     HCO                1.65e-09    0.00       0.0M   1041000A7805
2195 CO       HNO+              NO       HCO+               1.00e-10    0.00       0.0M   1041000A7104
2196 CO       SiH4+             SiH3     HCO+               1.00e-09    0.00       0.0L   1041000CHM89
2197 CO       O2H+              O2       HCO+               8.40e-10    0.00       0.0L   1041000C    
2198 CO+      H2S               HS       HCO+               1.56e-10    0.00       0.0M   1041000A8401
2199 CO       H2Cl+             HCl      HCO+               7.80e-10    0.00       0.0M  200  520A8502
2200 CO       CH3CN+            CH2CN    HCO+               2.00e-09    0.00       0.0L   1041000CHL90
2201 CO       HNSi+             SiN      HCO+               2.00e-09    0.00       0.0L   1041000CHM89
2202 CO       SiO+              CO2      Si+                7.90e-10    0.00       0.0L   1041000CHM89
2203 CO       HCO2+             CO2      HCO+               7.80e-10    0.00       0.0L   1041000C    
2204 CO+      SO2               SO+      CO2                1.70e-09    0.00       0.0M   1041000A7507
2205 CO       SO2+              SO+      CO2                3.00e-10    0.00       0.0M   1041000A7302
2206 N2+      HCO               HN2+     CO                 3.70e-10    0.00       0.0L   1041000C    
2207 N2+      H2CO              HCO+     N2       H         2.52e-09    0.00       0.0M   1041000A8010
2208 N2       HNO+              NO       HN2+               1.00e-11    0.00       0.0M   1041000A7104
2209 N2       O2H+              O2       HN2+               8.00e-10    0.00       0.0M   1041000A7516
2210 N2+      H2S               S+       N2       H2        2.25e-10    0.00       0.0M   1041000A8010
2211 N2+      H2S               HS+      N2       H         1.13e-09    0.00       0.0M   1041000A8010
2212 N2+      OCS               S+       N2       CO        1.04e-09    0.00       0.0M   1041000A8010
2213 HCNH+    Si                SiNC+    H2                 5.00e-10    0.00       0.0L   1041000CHM89
2214 HCNH+    H2CO              H3CO+    HCN                1.05e-09    0.00       0.0M   1041000A7814
2215 HCNH+    H2CO              H3CO+    HNC                1.05e-09    0.00       0.0M   1041000A7814
2216 HCNH+    H2S               H3S+     HCN                1.70e-10    0.00       0.0M   1041000A7813
2217 HCNH+    H2S               H3S+     HNC                1.70e-10    0.00       0.0M   1041000A7813
2218 HCNH+    H3C3N             H4C3N+   HCN                2.25e-09    0.00       0.0M   1041000APF92
2219 HCNH+    H3C3N             H4C3N+   HNC                2.25e-09    0.00       0.0M   1041000APF92
2220 H2NC+    Si                SiNC+    H2                 5.00e-10    0.00       0.0L   1041000CHM89
2221 C2H4     Si+               SiC2H3+  H                  1.00e-09    0.00       0.0L   1041000CHM89
2222 C2H4+    Si                SiC2H2+  H2                 2.00e-10    0.00       0.0L   1041000CHM89
2223 C2H4+    Si                SiC2H3+  H                  2.00e-10    0.00       0.0L   1041000CHM89
2224 C2H4     HCO+              C2H5+    CO                 1.40e-09    0.00       0.0L   1041000C    
2225 C2H4     C2H5+             C3H5+    CH4                3.90e-10    0.00       0.0M   1041000A7712
2226 C2H4     P+                PC2H2+   H2                 1.20e-09    0.00       0.0M   1041000ASM89
2227 C2H4     PH+               PCH2+    CH3                3.60e-10    0.00       0.0M   1041000ASM89
2228 C2H4     PH+               PC2H3+   H2                 8.40e-10    0.00       0.0M   1041000ASM89
2229 C2H4+    S                 HC2S+    H2       H         1.00e-09    0.00       0.0L   1041000CMH90
2230 C2H4+    SiH4              SiH2+    C2H6               1.96e-10    0.00       0.0M   1041000B7428
2231 C2H4+    SiH4              SiH3     C2H5+              5.04e-10    0.00       0.0M   1041000B7428
2232 C2H4+    SiH4              SiH3+    C2H5               6.16e-10    0.00       0.0M   1041000B7428
2233 C2H4     PH2+              PCH2+    CH4                1.44e-10    0.00       0.0M   1041000ASM89
2234 C2H4     PH2+              PC2H4+   H2                 1.06e-09    0.00       0.0M   1041000ASM89
2235 C2H4     C3H+              H2C3H+   C2H2               9.00e-10    0.00       0.0M   1041000A8304
2236 C2H4+    C3H               C4H2+    CH3                1.90e-09    0.00       0.0L   1041000CHL89
2237 C2H4+    C3H               C5H4+    H                  6.30e-10    0.00       0.0L   1041000CHL89
2238 C2H4     C3H+              C5H3+    H2                 5.00e-11    0.00       0.0M   1041000A8304
2239 C2H4+    C3H2              C4H3+    CH3                1.50e-09    0.00       0.0L   1041000CHL89
2240 C2H4+    H2CCC             C4H3+    CH3                1.50e-09    0.00       0.0L   1041000CHL89
2241 C2H4     C3H2+             C4H3+    CH3                3.00e-10    0.00       0.0L   1041000CHL89
2242 C2H4+    C3H2              C5H5+    H                  5.00e-10    0.00       0.0L   1041000CHL89
2243 C2H4+    H2CCC             C5H5+    H                  5.00e-10    0.00       0.0L   1041000CHL89
2244 C2H4     C3H2+             C5H5+    H                  3.00e-10    0.00       0.0L   1041000CHL89
2245 C2H4+    C3H3              C4H3+    CH4                8.00e-10    0.00       0.0L   1041000CHL89
2246 C2H4+    C3H3              C5H5+    H2                 8.00e-10    0.00       0.0L   1041000CHL89
2247 C2H4     C3H3+             C5H5+    H2                 1.10e-09    0.00       0.0L   1041000CHL89
2248 C2H4     H2C3H+            C5H5+    H2                 1.10e-09    0.00       0.0L   1041000CHL89
2249 C2H4+    C3H4              C4H5+    CH3                8.00e-10    0.00       0.0L   1041000CHL89
2250 C2H4     C4H+              C4H3+    C2H2               7.50e-10    0.00       0.0L   10  300CHL89
2251 C2H4+    C4H               C6H4+    H                  2.50e-10    0.00       0.0L   1041000CHL89
2252 C2H4     C4H+              C6H4+    H                  7.50e-10    0.00       0.0L   1041000CHL89
2253 C2H4+    C4H               C5H2+    CH3                7.50e-10    0.00       0.0L   1041000CHL89
2254 C2H4     C4H2+             C6H5+    H                  8.00e-10    0.00       0.0L   1041000CHL89
2255 C2H4+    C4H2              C5H3+    CH3                5.00e-10    0.00       0.0L   1041000CHL89
2256 C2H4+    C4H2              C6H4+    H2                 5.00e-10    0.00       0.0L   1041000CHL89
2257 C2H4     C4H2+             C6H4+    H2                 2.00e-10    0.00       0.0L   1041000CHL89
2258 C2H4+    HC3N              H2C3N+   C2H3               1.10e-09    0.00       0.0M   1041000A7911
2259 C2H4+    C5H               C6H2+    CH3                2.10e-09    0.00       0.0L   1041000CHL89
2260 C2H4+    C5H               C7H4+    H                  7.00e-10    0.00       0.0L   1041000CHL89
2261 C2H4+    C5H2              C7H5+    H                  5.00e-10    0.00       0.0L   1041000CHL89
2262 C2H4     C5H2+             C7H5+    H                  5.00e-10    0.00       0.0L   1041000CHL89
2263 C2H4+    C5H2              C6H3+    CH3                1.50e-09    0.00       0.0L   1041000CHL89
2264 C2H4     C5H2+             C7H4+    H2                 5.00e-10    0.00       0.0L   1041000CHL89
2265 C2H4+    C6H               C7H2+    CH3                7.50e-10    0.00       0.0L   1041000CHL89
2266 C2H4+    C6H               C8H4+    H                  2.50e-10    0.00       0.0L   1041000CHL89
2267 C2H4+    C6H2              C7H3+    CH3                5.00e-10    0.00       0.0L   1041000CHL89
2268 C2H4+    C6H2              C8H4+    H2                 5.00e-10    0.00       0.0L   1041000CHL89
2269 C2H4     C6H2+             C8H4+    H2                 1.00e-09    0.00       0.0L   1041000CHL89
2270 C2H4     C6H5+             C6H7+    C2H2               8.50e-11    0.00       0.0L   10  300AMS99
2271 C2H4+    C7H               C8H2+    CH3                2.30e-09    0.00       0.0L   1041000CHL89
2272 C2H4+    C7H               C9H4+    H                  7.50e-10    0.00       0.0L   1041000CHL89
2273 C2H4+    C7H2              C8H3+    CH3                1.50e-09    0.00       0.0L   1041000CHL89
2274 C2H4+    C7H2              C9H4+    H2                 5.00e-10    0.00       0.0L   1041000CHL89
2275 C2H4     C7H2+             C9H4+    H2                 1.00e-09    0.00       0.0L   1041000CHL89
2276 Si       HCO+              SiH+     CO                 1.60e-09    0.00       0.0L   1041000C    
2277 Si+      O2                SiO+     O                  1.00e-13    0.00       0.0M   1041000A8111
2278 Si+      C3H               SiC3+    H                  1.00e-09    0.00       0.0L   1041000CHM89
2279 Si       C3H+              SiC3+    H                  2.00e-10    0.00       0.0L   1041000CHM89
2280 Si       C3H2+             SiC3+    H2                 2.00e-10    0.00       0.0L   1041000CHM89
2281 Si+      C3H2              SiC3H+   H                  1.00e-09    0.00       0.0L   1041000CHM89
2282 Si+      H2CCC             SiC3H+   H                  1.00e-09    0.00       0.0L   1041000CHM89
2283 Si       C3H2+             SiC3H+   H                  2.00e-10    0.00       0.0L   1041000CHM89
2284 Si+      C3H3              SiC3H2+  H                  1.00e-09    0.00       0.0L   1041000CHM89
2285 Si       C3H3+             SiC3H2+  H                  2.00e-10    0.00       0.0L   1041000CHM89
2286 Si       H2C3H+            SiC3H2+  H                  2.00e-10    0.00       0.0L   1041000CHM89
2287 Si       C3H3+             SiC3H+   H2                 2.00e-10    0.00       0.0L   1041000CHM89
2288 Si       H2C3H+            SiC3H+   H2                 2.00e-10    0.00       0.0L   1041000CHM89
2289 Si+      C3H4              SiC3H2+  H2                 1.00e-09    0.00       0.0L   1041000CHM89
2290 Si+      C2H5OH            SiOH+    C2H5               2.20e-09    0.00       0.0M   1041000B8705
2291 Si+      C4H               SiC4+    H                  1.00e-09    0.00       0.0L   1041000CHM89
2292 Si+      C4H2              C4H+     SiH                1.60e-09    0.00       0.0M   1041000ABO90
2293 Si       C4H2+             SiC4+    H2                 2.00e-10    0.00       0.0L   1041000CHM89
2294 Si       C4H2+             SiC4H+   H                  2.00e-10    0.00       0.0L   1041000CHM89
2295 Si+      OCS               SiS+     CO                 9.00e-10    0.00       0.0M   1041000ABO90
2296 HCO+     HCO               H2CO+    CO                 7.30e-10    0.00       0.0L   1041000C    
2297 HCO      HN2+              H2CO+    N2                 7.30e-10    0.00       0.0L   1041000C    
2298 HCO+     CH2NH             CH2NH2+  CO                 1.00e-09    0.00       0.0L   1041000C    
2299 HCO+     C2H5              C2H6+    CO                 1.40e-09    0.00       0.0L   1041000C    
2300 HCO+     SiH               SiH2+    CO                 8.70e-10    0.00       0.0L   1041000CHM89
2301 HCO+     H2CO              H3CO+    CO                 3.30e-09    0.00       0.0M   1041000A7906
2302 HCO      H2CO+             H3CO+    CO                 3.60e-10    0.00       0.0L   1041000C    
2303 HCO+     C2H6              C2H7+    CO                 1.20e-10    0.00       0.0M   1041000A8117
2304 HCO+     SiH2              SiH3+    CO                 2.00e-09    0.00       0.0L   1041000CHM89
2305 HCO+     P                 PH+      CO                 1.00e-09    0.00       0.0L   1041000CAM90
2306 HCO      HNO+              H2CO+    NO                 7.20e-10    0.00       0.0L   1041000C    
2307 HCO+     PH                PH2+     CO                 1.00e-09    0.00       0.0L   1041000C    
2308 HCO      O2+               O2H+     CO                 3.60e-10    0.00       0.0L   1041000C    
2309 HCO+     CH3OH             CH3OH2+  CO                 2.70e-09    0.00       0.0M   1041000A7902
2310 HCO+     S                 HS+      CO                 3.30e-10    0.00       0.0L   1041000C    
2311 HCO      S+                HS+      CO                 3.60e-10    0.00       0.0L   1041000C    
2312 HCO+     SiH4              SiH5+    CO                 1.40e-09    0.00       0.0L   1041000CHM89
2313 HCO+     PH2               PH3+     CO                 1.00e-09    0.00       0.0L   1041000C    
2314 HCO      O2H+              O2       H2CO+              7.10e-10    0.00       0.0L   1041000C    
2315 HCO+     HS                H2S+     CO                 8.20e-10    0.00       0.0L   1041000C    
2316 HCO+     H2S               H3S+     CO                 1.60e-09    0.00       0.0M   1041000A7507
2317 HCO+     C3                C3H+     CO                 2.00e-09    0.00       0.0L   1041000C    
2318 HCO+     C3H               C3H2+    CO                 1.40e-09    0.00       0.0L   1041000C    
2319 HCO+     C3H2              C3H3+    CO                 1.40e-09    0.00       0.0L   1041000C    
2320 HCO+     H2CCC             H2C3H+   CO                 1.40e-09    0.00       0.0L   1041000C    
2321 HCO+     C3H3              C3H4+    CO                 1.40e-09    0.00       0.0L   1041000C    
2322 HCO+     C2O               HC2O+    CO                 1.00e-09    0.00       0.0L   1041000C    
2323 HCO+     C3H4              C3H5+    CO                 1.40e-09    0.00       0.0L   1041000C    
2324 HCO+     SiC               HCSi+    CO                 2.00e-09    0.00       0.0L   1041000CHM89
2325 HCO+     HCSi              SiCH2+   CO                 1.40e-09    0.00       0.0L   1041000CHM89
